TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,Protocol,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.882 AM","F-Secure","Computer Protection Premium and EDR",,"fileScanning.quarantined","File Scanning event",4,,"accountName=yoda-sop-kolemi-company;details_recommendedAction=quarantine;details_fileScanningType=spyware;details_clientTimestamp=1626778489000;details_readOnly=false;details_infectionType=spyware;details_quarantineId=1984;details_rebootRequiredToDelete=false;details_availableActions=block,disinfect,delete,rename,quarantine;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a12;details_infectionName=EICAR_Test_File;details_path=C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com",quarantined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""spyware"" was detected on accessing ""eicar1.com"" and it was quarantined",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,quarantined,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.884 AM","F-Secure","Computer Protection Premium and EDR",,"manualScanning.none","Manual Scanning event",10,,"details_accessFlags=GENERIC_ALL,GENERIC_EXECUTE,GENERIC_READ,GENERIC_WRITE,FILE_ADD_FILE,FILE_ADD_SUBDIRECTORY,FILE_APPEND_DATA,FILE_CREATE_PIPE_INSTANCE,FILE_DELETE_CHILD,FILE_EXECUTE,FILE_LIST_DIRECTORY,FILE_READ_ATTRIBUTES,FILE_READ_DATA,FILE_READ_EA,FILE_TRAVERSE,FILE_WRITE_ATTRIBUTES,FILE_WRITE_DATA,FILE_WRITE_EA,DELETE,READ_CONTROL,WRITE_DAC,WRITE_OWNER,SYNCHRONIZE;accountName=yoda-sop-kolemi-company;details_accessorHash=Hash of the accessor process. Could be empty;details_readOnly=false;details_infectionType=virus;details_rebootRequiredToDelete=true;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a00;details_infectionName=EICAR_Test_File;details_recommendedAction=nothing;details_fileScanningType=fileInfection;details_clientTimestamp=1626778489000;details_quarantineId=1986;details_availableActions=nothing,disinfect,delete,rename,quarantine;details_accessOperation=open-read;details_accessorPath=Path to the accessor process;details_scanOnClose=true;details_path=C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com",none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""virus"" was detected on accessing ""eicar1.com"" and no action was taken",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,none,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.884 AM","F-Secure","Computer Protection Premium and EDR",,"manualScanning.renamed","Manual Scanning event",4,,"details_accessFlags=GENERIC_ALL,GENERIC_EXECUTE,GENERIC_READ,GENERIC_WRITE,FILE_ADD_FILE,FILE_ADD_SUBDIRECTORY,FILE_APPEND_DATA,FILE_CREATE_PIPE_INSTANCE,FILE_DELETE_CHILD,FILE_EXECUTE,FILE_LIST_DIRECTORY,FILE_READ_ATTRIBUTES,FILE_READ_DATA,FILE_READ_EA,FILE_TRAVERSE,FILE_WRITE_ATTRIBUTES,FILE_WRITE_DATA,FILE_WRITE_EA,DELETE,READ_CONTROL,WRITE_DAC,WRITE_OWNER,SYNCHRONIZE;accountName=yoda-sop-kolemi-company;details_accessorHash=Hash of the accessor process. Could be empty;details_readOnly=true;details_infectionType=riskware;details_rebootRequiredToDelete=true;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a02;details_infectionName=EICAR_Test_File;details_recommendedAction=rename;details_fileScanningType=fileInfection;details_clientTimestamp=1626778489000;details_quarantineId=1987;details_availableActions=nothing,disinfect,delete,rename,quarantine;details_accessOperation=close;details_accessorPath=Path to the accessor process;details_scanOnClose=true;details_path=C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com",renamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""riskware"" was detected on accessing ""eicar1.com"" and it was renamed",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,renamed,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.928 AM","F-Secure","Computer Protection Premium and EDR",,"manualScanning.deleted","Manual Scanning event",4,,"details_accessFlags=GENERIC_ALL,GENERIC_EXECUTE,GENERIC_READ,GENERIC_WRITE,FILE_ADD_FILE,FILE_ADD_SUBDIRECTORY,FILE_APPEND_DATA,FILE_CREATE_PIPE_INSTANCE,FILE_DELETE_CHILD,FILE_EXECUTE,FILE_LIST_DIRECTORY,FILE_READ_ATTRIBUTES,FILE_READ_DATA,FILE_READ_EA,FILE_TRAVERSE,FILE_WRITE_ATTRIBUTES,FILE_WRITE_DATA,FILE_WRITE_EA,DELETE,READ_CONTROL,WRITE_DAC,WRITE_OWNER,SYNCHRONIZE;accountName=yoda-sop-kolemi-company;details_accessorHash=Hash of the accessor process. Could be empty;details_readOnly=false;details_infectionType=riskware;details_rebootRequiredToDelete=true;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a03;details_infectionName=EICAR_Test_File;details_recommendedAction=delete;details_fileScanningType=fileInfection;details_clientTimestamp=1626778489000;details_quarantineId=1984;details_availableActions=nothing,disinfect,delete,rename,quarantine;details_accessOperation=rename;details_accessorPath=Path to the accessor process;details_scanOnClose=false;details_path=C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com",deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""riskware"" was detected on accessing ""eicar1.com"" and it was deleted",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,deleted,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.928 AM","F-Secure","Computer Protection Premium and EDR",,"fileScanning.disinfected","File Scanning event",4,,"details_accessFlags=GENERIC_ALL,GENERIC_EXECUTE,GENERIC_READ,GENERIC_WRITE,FILE_ADD_FILE,FILE_ADD_SUBDIRECTORY,FILE_APPEND_DATA,FILE_CREATE_PIPE_INSTANCE,FILE_DELETE_CHILD,FILE_EXECUTE,FILE_LIST_DIRECTORY,FILE_READ_ATTRIBUTES,FILE_READ_DATA,FILE_READ_EA,FILE_TRAVERSE,FILE_WRITE_ATTRIBUTES,FILE_WRITE_DATA,FILE_WRITE_EA,DELETE,READ_CONTROL,WRITE_DAC,WRITE_OWNER,SYNCHRONIZE;accountName=yoda-sop-kolemi-company;details_accessorHash=Hash of the accessor process. Could be empty;details_readOnly=false;details_infectionType=virus;details_rebootRequiredToDelete=true;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a03;details_infectionName=EICAR_Test_File;details_recommendedAction=disinfect;details_fileScanningType=fileInfection;details_clientTimestamp=1626778489000;details_quarantineId=1986;details_availableActions=block,disinfect,delete,rename,quarantine;details_accessOperation=open-read;details_accessorPath=Path to the accessor process;details_scanOnClose=true;details_path=C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com",disinfected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""virus"" was detected on accessing ""eicar1.com"" and it was disinfected",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,disinfected,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.928 AM","F-Secure","Computer Protection Premium and EDR",,"manualScanning.none","Manual Scanning event",10,,"details_accessFlags=GENERIC_ALL,GENERIC_EXECUTE,GENERIC_READ,GENERIC_WRITE,FILE_ADD_FILE,FILE_ADD_SUBDIRECTORY,FILE_APPEND_DATA,FILE_CREATE_PIPE_INSTANCE,FILE_DELETE_CHILD,FILE_EXECUTE,FILE_LIST_DIRECTORY,FILE_READ_ATTRIBUTES,FILE_READ_DATA,FILE_READ_EA,FILE_TRAVERSE,FILE_WRITE_ATTRIBUTES,FILE_WRITE_DATA,FILE_WRITE_EA,DELETE,READ_CONTROL,WRITE_DAC,WRITE_OWNER,SYNCHRONIZE;accountName=yoda-sop-kolemi-company;details_accessorHash=Hash of the accessor process. Could be empty;details_readOnly=true;details_infectionType=spyware;details_rebootRequiredToDelete=true;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a00;details_infectionName=EICAR_Test_File;details_recommendedAction=nothing;details_fileScanningType=spyware;details_clientTimestamp=1626778489000;details_quarantineId=1984;details_availableActions=disinfect,nothing,delete,rename,quarantine;details_accessOperation=delete;details_accessorPath=Path to the accessor process;details_scanOnClose=true;details_path=C:\\Users\\Administrator\\AppDataLocal\\Temp\\spyware1.com",none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""spyware"" was detected on accessing ""spyware1.com"" and no action was taken",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"C:\\Users\\Administrator\\AppDataLocal\\Temp\\spyware1.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,none,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.929 AM","F-Secure","Computer Protection Premium and EDR",,"manualScanning.renamed","Manual Scanning event",4,,"details_accessFlags=GENERIC_ALL,GENERIC_EXECUTE,GENERIC_READ,GENERIC_WRITE,FILE_ADD_FILE,FILE_ADD_SUBDIRECTORY,FILE_APPEND_DATA,FILE_CREATE_PIPE_INSTANCE,FILE_DELETE_CHILD,FILE_EXECUTE,FILE_LIST_DIRECTORY,FILE_READ_ATTRIBUTES,FILE_READ_DATA,FILE_READ_EA,FILE_TRAVERSE,FILE_WRITE_ATTRIBUTES,FILE_WRITE_DATA,FILE_WRITE_EA,DELETE,READ_CONTROL,WRITE_DAC,WRITE_OWNER,SYNCHRONIZE;accountName=yoda-sop-kolemi-company;details_accessorHash=Hash of the accessor process. Could be empty;details_readOnly=false;details_infectionType=spyware;details_rebootRequiredToDelete=true;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a02;details_infectionName=EICAR_Test_File;details_recommendedAction=rename;details_fileScanningType=spyware;details_clientTimestamp=1626778489000;details_quarantineId=1984;details_availableActions=disinfect,delete,nothing,rename,quarantine;details_accessOperation=delete;details_accessorPath=Path to the accessor process;details_scanOnClose=true;details_path=D:\\Users\\Administrator\\AppDataLocal\\Temp\\spyware2.com",renamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""spyware"" was detected on accessing ""spyware2.com"" and it was renamed",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"D:\\Users\\Administrator\\AppDataLocal\\Temp\\spyware2.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,renamed,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.929 AM","F-Secure","Computer Protection Premium and EDR",,"manualScanning.deleted","Manual Scanning event",4,,"details_accessFlags=GENERIC_ALL,GENERIC_EXECUTE,GENERIC_READ,GENERIC_WRITE,FILE_ADD_FILE,FILE_ADD_SUBDIRECTORY,FILE_APPEND_DATA,FILE_CREATE_PIPE_INSTANCE,FILE_DELETE_CHILD,FILE_EXECUTE,FILE_LIST_DIRECTORY,FILE_READ_ATTRIBUTES,FILE_READ_DATA,FILE_READ_EA,FILE_TRAVERSE,FILE_WRITE_ATTRIBUTES,FILE_WRITE_DATA,FILE_WRITE_EA,DELETE,READ_CONTROL,WRITE_DAC,WRITE_OWNER,SYNCHRONIZE;accountName=yoda-sop-kolemi-company;details_accessorHash=Hash of the accessor process. Could be empty;details_readOnly=true;details_infectionType=spyware;details_rebootRequiredToDelete=true;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a03;details_infectionName=EICAR_Test_File;details_recommendedAction=delete;details_fileScanningType=spyware;details_clientTimestamp=1626778489000;details_quarantineId=1984;details_availableActions=disinfect,nothing,delete,rename,quarantine;details_accessOperation=delete;details_accessorPath=Path to the accessor process;details_scanOnClose=true;details_path=C:\\Users\\Administrator\\Temp\\spyware3.com",deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""spyware"" was detected on accessing ""spyware3.com"" and it was deleted",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"C:\\Users\\Administrator\\Temp\\spyware3.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,deleted,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.929 AM","F-Secure","Computer Protection Premium and EDR",,"reputationBasedBrowsing.blocked","Browsing Protection event",4,,"details_reason=BP_Harmful;accountName=yoda-sop-kolemi-company;details_clientTimestamp=1626778489000;details_process=The process where the page was blocked;details_url=URL of blocked page. This field is presented in alerts with type harmful_page or suspicious_page only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webpage ""URL of blocked page. This field is presented in alerts with type harmful_page or suspicious_page only"" was blocked due to reputation rated harmful",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.929 AM","F-Secure","Computer Protection Premium and EDR",,"reputationBasedBrowsing.blocked","Browsing Protection event",4,,"details_reason=BP_Suspicious;accountName=yoda-sop-kolemi-company;details_clientTimestamp=1626778489000;details_process=The process where the page was blocked;details_url=URL of blocked page. This field is presented in alerts with type harmful_page or suspicious_page only",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webpage ""URL of blocked page. This field is presented in alerts with type harmful_page or suspicious_page only"" was blocked due to reputation rated suspicious",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.930 AM","F-Secure","Computer Protection Premium and EDR",,"webContentControl.blocked","Web Content Control event",4,,"details_reason=WF_Category;accountName=yoda-sop-kolemi-company;details_categories=Categories as one string. Categories are comma separated;details_clientTimestamp=1626778489000;details_process=The process where the page was blocked",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web content control blocked webpage due to category ""Categories as one string. Categories are comma separated"" being disallowed",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.930 AM","F-Secure","Computer Protection Premium and EDR",,"browsingProtection.blocked","Browsing Protection event",4,,"details_reason=WF_Denied;accountName=yoda-sop-kolemi-company;details_clientTimestamp=1626778489000;details_process=The process where the page was blocked",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webpage was blocked due to domain name being blocked",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.930 AM","F-Secure","Computer Protection Premium and EDR",,"connector.none","Elements Connector event",10,,"accountName=yoda-sop-kolemi-company;details_alertType=pmp.swup_db_missing.nothing;details_clientTimestamp=1626778489000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Software Updater database missing",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.968 AM","F-Secure","Computer Protection Premium and EDR",,"connector.none","Elements Connector event",10,,"details_daysFromLastUpdate=777;accountName=yoda-sop-kolemi-company;details_alertType=pmp.swup_db.outdated;details_clientTimestamp=1626778489000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Software Updater database is ""777"" days old",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.968 AM","F-Secure","Computer Protection Premium and EDR",,"connector.none","Elements Connector event",10,,"details_daysFromLastUpdate=999;accountName=yoda-sop-kolemi-company;details_alertType=pmp.engine.updates.outdated;details_clientTimestamp=1626778489000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Databases are old: the latest database file is ""999"" days old",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.969 AM","F-Secure","Computer Protection Premium and EDR",,"fileScanning.renamed","File Scanning event",4,,"details_accessFlags=GENERIC_ALL,GENERIC_EXECUTE,GENERIC_READ,GENERIC_WRITE,FILE_ADD_FILE,FILE_ADD_SUBDIRECTORY,FILE_APPEND_DATA,FILE_CREATE_PIPE_INSTANCE,FILE_DELETE_CHILD,FILE_EXECUTE,FILE_LIST_DIRECTORY,FILE_READ_ATTRIBUTES,FILE_READ_DATA,FILE_READ_EA,FILE_TRAVERSE,FILE_WRITE_ATTRIBUTES,FILE_WRITE_DATA,FILE_WRITE_EA,DELETE,READ_CONTROL,WRITE_DAC,WRITE_OWNER,SYNCHRONIZE;accountName=yoda-sop-kolemi-company;details_accessorHash=Hash of the accessor process. Could be empty;details_readOnly=true;details_infectionType=riskware;details_rebootRequiredToDelete=true;details_userName=DOMAIN\\user;details_sha1=aa8c41330509455ee5679d04ed41535d280d9a04;details_infectionName=EICAR_Test_File;details_recommendedAction=rename;details_fileScanningType=fileInfection;details_clientTimestamp=1626778489000;details_quarantineId=1987;details_availableActions=block,disinfect,delete,rename,quarantine;details_accessOperation=open-read;details_accessorPath=Path to the accessor process;details_scanOnClose=true;details_path=C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com",renamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""riskware"" was detected on accessing ""eicar1.com"" and it was renamed",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,"DOMAIN\\user",,,,,,,,,,,,,,,,,,,,,,,,"C:\\Users\\Administrator\\AppDataLocal\\Temp\\eicar1.com","Infected object","EICAR_Test_File",Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,renamed,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.969 AM","F-Secure","Computer Protection Premium and EDR",,"tamperProtection.blocked","Tamper Protection event",4,,"details_initiator=Path to initiator of action;accountName=yoda-sop-kolemi-company;details_actionType=process;details_alertType=tamper_protection.process.block;details_clientTimestamp=1626778489000;details_initiator_signer_name=Name of signed;details_requestType=terminate_process;details_initiator_certificate_hash=Hash of certificate;details_initiator_hash=Hash of initiator process image (optional);details_ipAddress=Current ip address in slash notation (optional);details_path=Path to file or registry key where access was blocked",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tamper protection protected ""Path to file or registry key where access was blocked"" from ""Path to initiator of action""",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.969 AM","F-Secure","Computer Protection Premium and EDR",,"tamperProtection.blocked","Tamper Protection event",4,,"details_initiator=Path to initiator of action;details_target=Optional path to target file (for rename operation);accountName=yoda-sop-kolemi-company;details_actionType=file;details_alertType=tamper_protection.file.block;details_clientTimestamp=1626778489000;details_initiator_signer_name=Name of signed;details_requestType=rename_file;details_initiator_certificate_hash=Hash of certificate;details_initiator_hash=Hash of initiator process image (optional);details_ipAddress=Current ip address in slash notation (optional);details_path=Path to file or registry key where access was blocked",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Path to initiator of action"" was blocked from renaming a file from ""Path to file or registry key where access was blocked"" to ""Optional path to target file (for rename operation)""",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
"4ed13d96-f17e-40c7-b2a8-f12f4112ac67","1/11/2022, 11:45:45.969 AM","F-Secure","Computer Protection Premium and EDR",,"tamperProtection.blocked","Tamper Protection event",4,,"details_initiator=Path to initiator of action;accountName=yoda-sop-kolemi-company;details_actionType=registry;details_alertType=tamper_protection.registry.block;details_clientTimestamp=1626778489000;details_initiator_signer_name=Name of signed;details_requestType=reg_delete_key;details_initiator_certificate_hash=Hash of certificate;details_initiator_hash=Hash of initiator process image (optional);details_ipAddress=Current ip address in slash notation (optional);details_path=Path to file or registry key where access was blocked",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Path to initiator of action"" was blocked from deleting a key at ""Path to file or registry key where access was blocked""",,,,,,,,,,,,,,,,,,"FSW1564-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.0.0.1",OpsManager,,CommonSecurityLog,
